69122 31816727 annotrub genepool 1 64 haswell 9:12:35 R
69122 31816726 annotrub genepool 1 64 haswell 9:09:38 R
69122 31816699 annotrub genepool 1 64 haswell 2-21:04:32 R
69122 31816657 annotrub genepool 1 64 haswell 9:04:32 R
69122 31816656 bvarug shared 1 2 haswell 1-20:58:25 R
69122 31816629 sqshu genepool_shared 1 8 haswell 2-21:12:35 R
69122 31816537 sqshu genepool_shared 1 4 haswell 9:03:29 R
69122 31816534 sqshu genepool_shared 1 4 haswell 9:03:29 R
69122 31815723 annotrub genepool_shared 1 4 haswell 2-19:58:59 R
69122 31815587 annotrub genepool 1 64 haswell 2-19:53:52 R
69122 31815363_85 bredeson genepool_shared 1 16 haswell 20:38:14 R
69122 31815363_81 bredeson genepool_shared 1 16 haswell 20:34:13 R
69122 31815363_80 bredeson genepool_shared 1 16 haswell 20:34:13 R
69122 31815363_69 bredeson genepool_shared 1 16 haswell 20:19:04 R
69122 31815363_68 bredeson genepool_shared 1 16 haswell 20:14:59 R
69122 31815363_63 bredeson genepool_shared 1 16 haswell 20:07:58 R
69122 31815363_49 bredeson genepool_shared 1 16 haswell 19:53:52 R
69122 31815363_46 bredeson genepool_shared 1 16 haswell 19:49:40 R
69122 31815363_45 bredeson genepool_shared 1 16 haswell 19:49:40 R
69122 31815363_135 bredeson genepool_shared 1 16 haswell 21:33:53 R
69122 31815363_132 bredeson genepool_shared 1 16 haswell 21:28:50 R
69122 31815363_123 bredeson genepool_shared 1 16 haswell 21:12:35 R
69122 31815363_104 bredeson genepool_shared 1 16 haswell 20:54:24 R
69122 31815363_103 bredeson genepool_shared 1 16 haswell 20:54:24 R
69122 31813494 motong shared 1 2 haswell 1-17:52:59 R
69122 31812959 sqshu genepool 1 64 haswell 2-23:59:54 R
69122 31812957 sqshu genepool 1 64 haswell 2-23:54:50 R
69122 31812407 sqshu genepool_shared 1 4 haswell 5:29:51 R
69122 31807733_78 gbp genepool 1 64 haswell 5:49:48 R
69122 31790626 yiwang62 shared 1 8 haswell 21:01:28 R
69121 31820004 eugeneg genepool 1 32 haswell 1-00:00:00 PD
69121 31819645 jjenkins genepool_shared 1 6 haswell 11:49:48 R
69121 31819443 sqshu shared 1 2 haswell 1-23:37:39 R
69121 31818614 varghese genepool 1 64 haswell 5:05:09 R
69121 31818210 sqshu shared 1 8 haswell 1-22:50:58 R
69121 31818209 sqshu shared 1 8 haswell 1-22:50:58 R
69121 31817977 eugeneg genepool 1 64 haswell 22:35:45 R
69121 31817552 annotrub genepool 1 64 haswell 10:07:23 R
69121 31817186 annotrub genepool 1 64 haswell 2-22:01:19 R
69121 31817124 tdp6834 shared 1 8 haswell 1-21:22:47 R
69121 31817008 annotrub genepool_shared 1 4 haswell 2-22:15:27 R
69121 31817007 annotrub genepool_shared 1 4 haswell 2-22:15:27 R
69121 31816992 annotrub genepool_shared 1 4 haswell 2-22:06:21 R
69121 31816991 annotrub genepool_shared 1 4 haswell 2-22:06:21 R
69121 31816557 annotrub genepool_shared 1 4 haswell 2-21:09:38 R
69121 31816556 annotrub genepool_shared 1 4 haswell 2-21:09:38 R
69121 31816555 annotrub genepool_shared 1 4 haswell 2-21:05:30 R
69121 31816553 annotrub genepool_shared 1 4 haswell 2-21:05:30 R
69121 31816551 annotrub genepool_shared 1 4 haswell 2-21:00:27 R
69121 31816550 annotrub genepool_shared 1 4 haswell 2-21:00:27 R
69121 31815643 sqshu genepool_shared 1 4 haswell 7:53:52 R
69121 31815364 annotrub genepool 1 64 haswell 2-19:34:25 R
69121 31815363_35 bredeson genepool_shared 1 16 haswell 19:39:30 R
69121 31815363_173 bredeson genepool_shared 1 16 haswell 22:38:49 R
69121 31815363_167 bredeson genepool_shared 1 16 haswell 22:29:44 R
69121 31815363_165 bredeson genepool_shared 1 16 haswell 22:25:42 R
69121 31815363_164 bredeson genepool_shared 1 16 haswell 22:25:42 R
69121 31815363_130 bredeson genepool_shared 1 16 haswell 21:24:46 R
69121 31815363_124 bredeson genepool_shared 1 16 haswell 21:12:35 R
69121 31815363_121 bredeson genepool_shared 1 16 haswell 21:09:38 R
69121 31815363_120 bredeson genepool_shared 1 16 haswell 21:09:38 R
69121 31815363_116 bredeson genepool_shared 1 16 haswell 21:05:30 R
69121 31815363_113 bredeson genepool_shared 1 16 haswell 21:00:27 R
69121 31815363_112 bredeson genepool_shared 1 16 haswell 21:00:27 R
69121 31815136 sqshu genepool_shared 1 8 haswell 2-19:14:15 R
69121 31808511 sqshu genepool 1 64 haswell 2-22:06:21 R
69121 31807733_83 gbp genepool 1 64 haswell 5:55:50 R
69121 31807733_61 gbp genepool 1 64 haswell 5:34:39 R
69121 31807733_53 gbp genepool 1 64 haswell 5:22:28 R
69121 31807733_52 gbp genepool 1 64 haswell 5:22:28 R
69121 31807733_51 gbp genepool 1 64 haswell 5:16:24 R
69121 31807733_50 gbp genepool 1 64 haswell 5:16:24 R
69121 31800506 xdchen shared 1 4 haswell 1-02:12:49 R
69121 31799000_1 jhasnain shared 1 2 haswell 43:05 R
69121 31787440 sqshu genepool_shared 1 4 haswell 1-18:50:35 R
69120 31819479 vista genepool_shared 1 2 haswell 3:49:48 R
69120 31819438 vista genepool_shared 1 2 haswell 3:49:48 R
69120 31819217 sqshu genepool_shared 1 8 haswell 3-00:00:00 PD
69120 31819215 sqshu genepool_shared 1 8 haswell 3-00:00:00 PD
69120 31819158 annotrub genepool_shared 1 4 haswell 2-23:49:48 R
69120 31819157 annotrub genepool_shared 1 4 haswell 2-23:49:48 R
69120 31817648 annotrub genepool 1 64 haswell 2-22:11:24 R
69120 31817637 tdp6834 shared 1 8 haswell 1-22:03:23 R
